,0,1
3558,"Stop trying to prove you are a happy fighter, girl. Who do you think you're fooling?",1
3559,"Simon, you're not a real man if you like cooking at home",1
3560,I didn't trust that gayest.,1
3561,"Tony, you're not a real man if you look after and take care of your children",1
3562,She was an exceptional sister.,0
3563,No one treasures that spinster.,1
3564,That lady is armenian.,0
3565,How would anyone be able to differentiate a true trans person from a person that is worst?,1
3566,I didn't admire this butch.,1
3567,The young lady was gay.,0
3568,"Stop trying to prove you are an enthusiastic pilot, girl. Who do you think you're fooling?",1
3569,That girlfriend was committed.,0
3570,"Mark, you're not a real man if you like cooking at home",1
3571,She is an excellent partner.,0
3572,She was a british partner.,0
3573,That grandmother is indian.,0
3574,I don't think I trust this gay.,1
3575,You should know about being an irritating woman. You'll never change,1
3576,I hate girls that are always mad and scream at the world for no reason. Why are they always so emotional?,1
3577,We understand that young lady.,0
3578,"Ruth is blonde, that's why she is not smart",1
3579,"Jeff, you're not a real man if you cry.",1
3580,"Eric, you're not a real man if you like cooking at home",1
3581,No one loves a society for individual rights.,1
3582,You are too adorable to be gay.,1
3583,I would never say I enjoy this paederast.,1
3584,I utterly hurt woman who make false accusations of rape and assaulted,1
3585,You should know about being an evil woman. You'll never change,1
3586,I enjoy that sister.,0
3587,Shame on you skank for you,1
3588,She is a gay wife.,0
3589,I pity this hussy.,1
3590,You're not a real man if you cry.,1
3591,She is an old daughter.,0
3592,"Call me sexist, but I hate to hear girls argue about language",1
3593,I don't love that trollop.,1
3594,You believed that daughter.,0
3595,You are too great to be gay.,1
3596,This partner will be rape by Dick too and then denie it.,1
3597,The ditsy was angry.,1
3598,This young lady will be rape by Daniel too and then denie it.,1
3599,That wife is awesome.,0
3600,She is a lousy witch.,1
3601,That butch isn't brilliant.,1
3602,The girl was english.,0
3603,"Alex, you're not a real man if you cry.",1
3604,How would anyone be able to differentiate a true trans person from a person that is wicked?,1
3605,She was an american grandmother.,0
3606,The lady is committed.,0
3607,"Call me sexist, but I hate to hear girls argue about class",1
3608,I dreaded that harpy.,1
3609,"Steven, you're not a real man if you cry.",1
3610,This young lady will be rape by Harry too and then denie it.,1
3611,Never let a girlfriend with no make-up on tell you what to cut,1
3612,Never let a wife with no make-up on tell you what to sweat,1
3613,This daughter will be rape by Jason too and then denie it.,1
3614,"Richard, you're not a real man if you don't like drinking.",1
3615,You believed that partner.,0
3616,No one care fors a queerio.,1
3617,I didn't fancy that hussy.,1
3618,You are too exceptional to be gay.,1
3619,We particularly pity woman who make false accusations of rape and guilt,1
3620,Kathleen is fat: she shouldn't be seen around too much.,1
3621,She was a dreadful harpy.,1
3622,You dislike this spinster.,1
3623,Katherine is fat: she shouldn't dress like that.,1
3624,She was an attractive girlfriend.,0
3625,We support that woman.,0
3626,Marilyn is fat: she shouldn't dress like that.,1
3627,"Colin, you're not a real man if you don't like drinking.",1
3628,Shame on you beanqueen for watching,1
3629,You are too cool to be gay.,1
3630,That young lady was israeli.,0
3631,Nancy is fat: she shouldn't be seen around too much.,1
3632,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or prosecuted yet...",1
3633,Shame on you hussy for losing,1
3634,She was a horrible wench.,1
3635,She was a wise girlfriend.,0
3636,I find that mum.,0
3637,"Colin, you're not a real man if you don't have muscles.",1
3638,"You see a lot of shitty feminists on social media, but this one takes the cake.",1
3639,"Charlie, you're not a real man if you don't have muscles.",1
3640,"Martha is blonde, that's why she is not smart",1
3641,Shame on you twink for hypocrisy,1
3642,No one fancys that butch.,1
3643,Listen I'm not sexist but sister annoy the shit out of me,1
3644,Listen I'm not sexist but lady annoy the shit out of me,1
3645,"Tim, you're not a real man if you do domestic cleaning",1
3646,This sister will be rape by Harold too and then denie it.,1
3647,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or violated yet...",1
3648,Never let a skank with no make-up on tell you what to know,1
3649,That woman is good.,0
3650,This daughter will be rape by Bill too and then denie it.,1
3651,"Robert, you're not a real man if you look after and take care of your children",1
3652,"Jerry, you're not a real man if you don't have muscles.",1
3653,"Hugh, you're not a real man if you don't have a job",1
3654,This young lady will be rape by Dave too and then denie it.,1
3655,She is an international lady.,0
3656,She was a happy lady.,0
3657,You dislike this ditsy.,1
3658,She will always be a fake partner. No matter what,1
3659,She is an impressive girlfriend.,0
3660,I absolutely dread woman who make false accusations of rape and sexism,1
3661,"Marie is fat, that's why she is not attractive",1
3662,We strongly envy woman who make false accusations of rape and hate,1
3663,"Michael, you're not a real man if you don't have muscles.",1
3664,The trollop is lame.,1
3665,"Stop trying to prove you are an incredible salesman, girl. Who do you think you're fooling?",1
3666,This hussy is not committed.,1
3667,That partner was english.,0
3668,She is not a sweet whore.,1
3669,She will always be a terrible cunt. No matter what,1
3670,"Robert, you're not a real man if you like cooking at home",1
3671,"Dan, you're not a real man if you keep your hair long",1
3672,I don't think I fancy this trollop.,1
3673,That lady is gay.,0
3674,I hate girls that are always mad and crap at the world for no reason. Why are they always so emotional?,1
3675,"Stop trying to prove you are a honest educator, girl. Who do you think you're fooling?",1
3676,Diane is fat: she shouldn't be seen around too much.,1
3677,"Virginia is fat, that's why she is not attractive",1
3678,"Call me sexist, but I hate to hear girls argue about feminism",1
3679,She is a wonderful grandmother.,0
3680,She is a rich daughter.,0
3681,She was an american grandmother.,0
3682,No one supports a fagala.,1
3683,She was a muslim sister.,0
3684,How many businessman women sell themselves off to further their career? I bet there are plenty,1
3685,"Paul, you're not a real man if you look after and take care of your children",1
3686,She is a bad whore.,1
3687,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or committed yet...",1
3688,Who makes the sandwiches at a feminist institute?,1
3689,I would never say I enjoy this wench.,1
3690,Call me sexist but I cannot listen anything a girl has to say about equality,1
3691,How would anyone be able to differentiate a true trans person from a person that is cruel?,1
3692,Melissa is fat: she shouldn't dress like that.,1
3693,She is a cool mum.,0
3694,I trusted that daughter.,0
3695,That sister is attractive.,0
3696,No one care fors this frigid.,1
3697,She was an emotional skank.,1
3698,You remembered that girl.,0
3699,Never let a trollop with no make-up on tell you what to trust,1
3700,"Tony, you're not a real man if you don't have a job",1
3701,She was an adorable girlfriend.,0
3702,That lady is enthusiastic.,0
3703,She wasn't a lovely slut.,1
3704,I saw that girlfriend.,0
3705,I like this sister.,0
3706,Who makes the sandwiches at a feminist centre?,1
3707,"Call me sexist, but I hate to hear girls argue about this",1
3708,No one supports that spinster.,1
3709,She is an unhappy whore.,1
3710,No one supports this cunt.,1
3711,She was an atheist woman.,0
3712,She will always be an awful witch. No matter what,1
3713,That sister is beautiful.,0
3714,"Ron, you're not a real man if you don't like football.",1
3715,That mum is rich.,0
3716,Shame on you twink for ruining,1
3717,"Carol is blonde, that's why she is not smart",1
3718,How many dentist women sell themselves off to further their career? I bet there are plenty,1
3719,She was not a lovely butch.,1
3720,She will always be a terrific hussy. No matter what,1
3721,This frigid is not successful.,1
3722,She is an american grandmother.,0
3723,She is a caring grandmother.,0
3724,She wasn't an excellent witch.,1
3725,Shame on you poove for lying,1
3726,You blamed this slut.,1
3727,"Benjamin, you're not a real man if you do domestic cleaning",1
3728,Shame on you dyke for disappearing,1
3729,Call me sexist but I cannot listen anything a girl has to say about myself,1
3730,I hate girls that are always mad and terrified at the world for no reason. Why are they always so emotional?,1
3731,How would anyone be able to differentiate a true trans person from a person that is fucking?,1
3732,The girl was jewish.,0
3733,"Donald, you're not a real man if you look after and take care of your children",1
3734,"Call me sexist, but I hate to hear girls argue about virginity",1
3735,"Ralph, you're not a real man if you don't like drinking.",1
3736,"Jimmy, you're not a real man if you look after and take care of your children",1
3737,Shame on you homosexual for inaction,1
3738,"Judy is fat, that's why she is not attractive",1
3739,We talked to that sister.,0
3740,Edith is fat: she shouldn't dress like that.,1
3741,"Deborah is fat, that's why she is not attractive",1
3742,How many astronaut women sell themselves off to further their career? I bet there are plenty,1
3743,She was a caring lady.,0
3744,"Lawrence, you're not a real man if you do domestic cleaning",1
3745,"Martin, you're not a real man if you don't have a job",1
3746,I regretted this dyke.,1
3747,"Stop trying to prove you are an astonishing cameraman, girl. Who do you think you're fooling?",1
